Timestamp,Max_Relative_Error_Peak,Architecture,Activation_Func,Epochs,Run_Type,Optimizer,Learning_Rate,Loss_Total,Loss_Physics,Loss_Boundary,Loss_Data,L2_Relative_Error,Seed,n_points,Loss_Weight
2026-02-05 17:14:44,5.394065894942106,"[2, 100, 100, 100, 100, 100, 100, 100, 100, 1]",SiLU,20000,NN_Grid,Adam,0.001,1.0043446766348104e-05,0,0,1.0043446766348104e-05,0.00589011505320052,123,,not_weighted
2026-02-05 17:24:15,191.6114861050901,"[2, 100, 100, 100, 100, 100, 100, 100, 100, 1]",SiLU,20000,PINN_DataPhys,Adam,0.001,0.015438197164894075,0.0012996802677132198,0.013548902898377948,0.0005896139988029054,0.10628740054306247,123,,not_weighted
2026-02-05 17:36:45,109.5963796823044,"[2, 100, 100, 100, 100, 100, 100, 100, 100, 1]",SiLU,20000,PINN_PurePhys,Adam + L-BFGS,0.001,0.003622339969414764,0.0005698103414101993,0.003052529628004565,5.156780961693201e-05,0.05070870407136281,123,,not_weighted
2026-02-05 17:38:39,10.169904374471354,"[2, 100, 100, 100, 100, 100, 100, 100, 100, 1]",SiLU,20000,NN_Random,Adam,[0.001 -> 6.25e-05],1.2326241218578644e-05,0,0,1.2326241218578644e-05,0.007684313558183169,123,,not_weighted
2026-02-05 17:40:31,30.26983969787571,"[2, 100, 100, 100, 100, 100, 100, 100, 100, 1]",SiLU,20000,NN_Grid,Adam,[0.001 -> 6.25e-05],1.0118747304099384e-05,0,0,1.0118747304099384e-05,0.012996398576810897,123,,not_weighted
2026-02-05 17:50:09,66.42359764757735,"[2, 100, 100, 100, 100, 100, 100, 100, 100, 1]",SiLU,20000,PINN_DataPhys,Adam,[0.001 -> 6.25e-05],0.0048783743171194865,0.00043690908108813325,0.004389071779879499,5.239345615185404e-05,0.058619229141893575,123,,not_weighted
2026-02-05 18:02:43,182.04112815180687,"[2, 100, 100, 100, 100, 100, 100, 100, 100, 1]",SiLU,20000,PINN_PurePhys,Adam + L-BFGS,[0.001 -> 6.25e-05],0.006209134760683572,0.0004993884526293821,0.005709746308054191,0.00014339199698390836,0.0684836848180304,123,,not_weighted
2026-02-05 18:04:45,47.46498965358859,"[2, 100, 100, 100, 100, 100, 100, 100, 100, 1]",GELU,20000,NN_Random,Adam,0.001,1.0612584645699213e-05,0,0,1.0612584645699213e-05,0.01810949002773061,123,,not_weighted
2026-02-05 18:06:46,8.799822908171157,"[2, 100, 100, 100, 100, 100, 100, 100, 100, 1]",GELU,20000,NN_Grid,Adam,0.001,1.1005269246500875e-05,0,0,1.1005269246500875e-05,0.006272890648029515,123,,not_weighted
2026-02-05 18:17:11,745.0170142186922,"[2, 100, 100, 100, 100, 100, 100, 100, 100, 1]",GELU,20000,PINN_DataPhys,Adam,0.001,0.03864511495211094,0.004126343476366718,0.030890146915605005,0.0036286245601392228,0.19185335258557612,123,,not_weighted
2026-02-05 18:30:48,95.34972915763335,"[2, 100, 100, 100, 100, 100, 100, 100, 100, 1]",GELU,20000,PINN_PurePhys,Adam + L-BFGS,0.001,0.004215280548132366,0.0005507559939037211,0.003664524554228645,4.565348235776757e-05,0.05410687787884636,123,,not_weighted
2026-02-05 18:32:51,20.984187101270564,"[2, 100, 100, 100, 100, 100, 100, 100, 100, 1]",GELU,20000,NN_Random,Adam,[0.001 -> 6.25e-05],7.70551103892738e-06,0,0,7.70551103892738e-06,0.009439785456862278,123,,not_weighted
2026-02-05 18:34:52,25.413452893019628,"[2, 100, 100, 100, 100, 100, 100, 100, 100, 1]",GELU,20000,NN_Grid,Adam,[0.001 -> 6.25e-05],8.983793100874024e-06,0,0,8.983793100874024e-06,0.01113398294713939,123,,not_weighted
2026-02-05 18:45:14,489.4957804596845,"[2, 100, 100, 100, 100, 100, 100, 100, 100, 1]",GELU,20000,PINN_DataPhys,Adam,[0.001 -> 6.25e-05],0.02717844444378785,0.0019047386280866573,0.02331681594028996,0.0019568898754112308,0.1564544893990957,123,,not_weighted
2026-02-05 18:58:48,141.6842820132686,"[2, 100, 100, 100, 100, 100, 100, 100, 100, 1]",GELU,20000,PINN_PurePhys,Adam + L-BFGS,[0.001 -> 6.25e-05],0.004312489831009441,0.0005054255868039864,0.0038070642442054547,8.209860786878601e-05,0.056665200529314855,123,,not_weighted
2026-02-05 19:02:27,24.38188090717013,"[2, 100, 100, 100, 100, 100, 100, 100, 100, 1]",Tanh,40000,NN_Random,Adam,0.001,1.2806097700837045e-05,0,0,1.2806097700837045e-05,0.010824715690356212,123,,not_weighted
2026-02-05 19:06:04,19.877846444377624,"[2, 100, 100, 100, 100, 100, 100, 100, 100, 1]",Tanh,40000,NN_Grid,Adam,0.001,1.2622808534186203e-05,0,0,1.2622808534186203e-05,0.00725130362166128,123,,not_weighted
2026-02-05 19:21:05,169.01937467744145,"[2, 100, 100, 100, 100, 100, 100, 100, 100, 1]",Tanh,40000,PINN_DataPhys,Adam,0.001,0.0035917243860933814,0.00033908858048149705,0.003133908821154465,0.00011872698445741929,0.05486945631553241,123,,not_weighted
2026-02-05 19:40:48,148.36345647993207,"[2, 100, 100, 100, 100, 100, 100, 100, 100, 1]",Tanh,40000,PINN_PurePhys,Adam + L-BFGS,0.001,0.0036348568444506874,0.0003977266436789553,0.003237130200771732,7.743502719841658e-05,0.05245221933022611,123,,not_weighted
2026-02-05 19:44:27,26.61475125267872,"[2, 100, 100, 100, 100, 100, 100, 100, 100, 1]",Tanh,40000,NN_Random,Adam,[0.001 -> 6.25e-05],6.202645859023278e-06,0,0,6.202645859023278e-06,0.010163998444671769,123,,not_weighted
2026-02-05 19:48:04,15.190853435997273,"[2, 100, 100, 100, 100, 100, 100, 100, 100, 1]",Tanh,40000,NN_Grid,Adam,[0.001 -> 6.25e-05],7.326450645883751e-06,0,0,7.326450645883751e-06,0.006103836616380306,123,,not_weighted
2026-02-05 20:03:11,150.59193254240114,"[2, 100, 100, 100, 100, 100, 100, 100, 100, 1]",Tanh,40000,PINN_DataPhys,Adam,[0.001 -> 6.25e-05],0.005500716142863352,0.00046807760315515154,0.004908227620560253,0.00012441091914794798,0.06393885224300226,123,,not_weighted
2026-02-05 20:22:58,108.47529674188863,"[2, 100, 100, 100, 100, 100, 100, 100, 100, 1]",Tanh,40000,PINN_PurePhys,Adam + L-BFGS,[0.001 -> 6.25e-05],0.007620598781233228,0.00032528657903858156,0.007295312202194647,0.00017129367518082324,0.07524277969462743,123,,not_weighted
2026-02-05 20:26:40,18.923241161051717,"[2, 100, 100, 100, 100, 100, 100, 100, 100, 1]",SiLU,40000,NN_Random,Adam,0.001,1.0965053089118927e-05,0,0,1.0965053089118927e-05,0.012772084175305277,123,,not_weighted
2026-02-05 20:30:25,11.12230870175205,"[2, 100, 100, 100, 100, 100, 100, 100, 100, 1]",SiLU,40000,NN_Grid,Adam,0.001,1.936610883063779e-05,0,0,1.936610883063779e-05,0.010004784599165858,123,,not_weighted
2026-02-05 20:49:46,134.92051803744747,"[2, 100, 100, 100, 100, 100, 100, 100, 100, 1]",SiLU,40000,PINN_DataPhys,Adam,0.001,0.004680365915156667,0.00023593608514328333,0.004368410514235539,7.601931577784499e-05,0.05910714909925173,123,,not_weighted
2026-02-05 21:15:43,44.319972765249894,"[2, 100, 100, 100, 100, 100, 100, 100, 100, 1]",SiLU,40000,PINN_PurePhys,Adam + L-BFGS,0.001,0.0026569139386924414,0.0002795149125907579,0.0023773990261016834,3.002390486088611e-05,0.04422296685206188,123,,not_weighted
2026-02-05 21:19:52,69.60825995418313,"[2, 100, 100, 100, 100, 100, 100, 100, 100, 1]",SiLU,40000,NN_Random,Adam,[0.001 -> 6.25e-05],4.913405034133464e-06,0,0,4.913405034133464e-06,0.026350986640429643,123,,not_weighted
2026-02-05 21:24:00,41.16625454301499,"[2, 100, 100, 100, 100, 100, 100, 100, 100, 1]",SiLU,40000,NN_Grid,Adam,[0.001 -> 6.25e-05],6.599414036139028e-06,0,0,6.599414036139028e-06,0.014760855047261717,123,,not_weighted
2026-02-05 21:43:24,40.232222080574374,"[2, 100, 100, 100, 100, 100, 100, 100, 100, 1]",SiLU,40000,PINN_DataPhys,Adam,[0.001 -> 6.25e-05],0.0029078030894166725,0.00037049853388716676,0.0025148424736295854,2.246208189992034e-05,0.04520613869667626,123,,not_weighted
2026-02-06 01:35:00,99.58261979769637,"[2, 100, 100, 100, 100, 100, 100, 100, 100, 1]",SiLU,40000,PINN_PurePhys,Adam + L-BFGS,[0.001 -> 6.25e-05],0.0035504298624874286,0.0002462432998925062,0.0033041865625949222,6.008962901946893e-05,0.05208131848255468,123,,not_weighted
2026-02-06 01:57:22,12.880897099566724,"[2, 100, 100, 100, 100, 100, 100, 100, 100, 1]",GELU,40000,NN_Random,Adam,0.001,9.419081724491868e-06,0,0,9.419081724491868e-06,0.007647378885530305,123,,not_weighted
2026-02-06 02:14:34,19.53210699070511,"[2, 100, 100, 100, 100, 100, 100, 100, 100, 1]",GELU,40000,NN_Grid,Adam,0.001,1.4146083175577238e-05,0,0,1.4146083175577238e-05,0.010356884434091608,123,,not_weighted
2026-02-06 03:32:11,168.74262215856822,"[2, 100, 100, 100, 100, 100, 100, 100, 100, 1]",GELU,40000,PINN_DataPhys,Adam,0.001,0.006650240025097212,0.0003877600544611748,0.006135264469797173,0.00012721550083886297,0.06937009146275298,123,,not_weighted
2026-02-06 05:18:55,76.2068500724545,"[2, 100, 100, 100, 100, 100, 100, 100, 100, 1]",GELU,40000,PINN_PurePhys,Adam + L-BFGS,0.001,0.0027631223037033236,0.00031830756317670453,0.002444814740526619,3.328690088137316e-05,0.04577209264041967,123,,not_weighted
2026-02-06 05:36:09,78.28185834179295,"[2, 100, 100, 100, 100, 100, 100, 100, 100, 1]",GELU,40000,NN_Random,Adam,[0.001 -> 6.25e-05],4.359435540975818e-06,0,0,4.359435540975818e-06,0.028386292202560476,123,,not_weighted
2026-02-06 05:53:20,21.52596111472384,"[2, 100, 100, 100, 100, 100, 100, 100, 100, 1]",GELU,40000,NN_Grid,Adam,[0.001 -> 6.25e-05],4.797876717466079e-06,0,0,4.797876717466079e-06,0.013149665587960737,123,,not_weighted
2026-02-06 07:10:51,542.3543802863605,"[2, 100, 100, 100, 100, 100, 100, 100, 100, 1]",GELU,40000,PINN_DataPhys,Adam,[0.001 -> 6.25e-05],0.018849847760002217,0.0008462167575613408,0.016772648845658225,0.0012309821567826505,0.12723693165417999,123,,not_weighted
2026-02-06 08:57:35,57.43615989088621,"[2, 100, 100, 100, 100, 100, 100, 100, 100, 1]",GELU,40000,PINN_PurePhys,Adam + L-BFGS,[0.001 -> 6.25e-05],0.0041027435376428355,0.0004912503879514707,0.003611493149691365,4.8899056774827434e-05,0.05441016061133169,123,,not_weighted
2026-02-11 18:11:13,76.99969494604375,"[2, 50, 50, 50, 50, 1]",Tanh,20000,PINN_DataPhys,Adam,[0.001 -> 6.25e-05],0.005837784335085616,4.7507744191573116e-05,0.0032140321945008606,,0.057378529257847505,123,1000,BC=1-PHYS=10-DATA=100
2026-02-11 18:19:21,322.08745128632097,"[2, 50, 50, 50, 50, 1]",Tanh,20000,PINN_PurePhys,Adam + L-BFGS,[0.001 -> 6.25e-05],0.011747933123726531,3.8154384991123936e-05,0.010984845423904053,0.000545354053038754,0.10263598068852248,123,0,BC=1-PHYS=10-DATA=100
2026-02-11 18:27:38,14.870269904275299,"[2, 50, 50, 50, 50, 1]",Tanh,20000,PINN_DataPhys,Adam,[0.001 -> 6.25e-05],0.00045252672938331505,0.002265281175861286,0.0003224489866250289,,0.03790140281918167,123,1000,Dynamic-Annealing
2026-02-11 18:35:19,28.862997469081677,"[2, 50, 50, 50, 50, 1]",Tanh,20000,PINN_PurePhys,Adam + L-BFGS,[0.001 -> 6.25e-05],0.0003057494105786689,0.012493818405342357,0.0002642615447941337,8.269555292248223e-06,0.02541801944792449,123,0,Dynamic-Annealing
