% Model,4_roll_mill.mph
% Version,COMSOL 6.3.0.290
% Date,"Sep 22 2026, 00:01"
% Dimension,2
% Nodes,5086
% Expressions,6
% Description,"Velocity field, x-component, Velocity field, y-component, Pressure, Viscoelastic extra stress tensor, branch 1, xx-component, Viscoelastic extra stress tensor, branch 1, xy-component, Viscoelastic extra stress tensor, branch 1, yy-component"
% Length unit,m
% x,y,u (m/s) @ epsilon=0.1,v (m/s) @ epsilon=0.1,p (Pa) @ epsilon=0.1,vef.Te_1xx (N/m^2) @ epsilon=0.1,vef.Te_1xy (N/m^2) @ epsilon=0.1,vef.Te_1yy (N/m^2) @ epsilon=0.1
0.009529528446938641,0.014977816440745884,0.008292546570737597,7.794070997037611E-4,1.6277283869238632,4.724906626603287,-0.7002443610241856,-0.11596056981080588
0.006147433031857422,0.013187119036995118,0.005310443757587976,0.006416986528466198,1.1383862635957245,2.774835028763539,2.2099266462749894,1.4339207517510264
0.005971457475619404,0.013235768390507574,0.0049728659277420905,0.006196354884758616,0.909581770372604,2.4151152772652833,2.0663734309203217,1.3557700396237673
0.006049224510282093,0.013064534716697501,0.005108657842755277,0.00657866222734878,1.222597225931792,2.6263418701666574,2.2399672357509806,1.567890595416655
0.0058592498594220825,0.013109139549116983,0.004756136742363551,0.006339637390024783,0.906851247404271,2.2574266260348583,2.0793437871788725,1.478316402426682
0.005954915005069574,0.01293892622972893,0.004890163676528993,0.006742628018470626,0.9571693243199063,2.4752613225499376,2.262787126739464,1.7063767853010516
0.00586459670770868,0.012810416269897772,0.004677968689205475,0.006891539271782188,1.0458947546947919,2.328443060092863,2.277246758901436,1.8454676824070875
0.0057713744146428644,0.012964291284478633,0.004567691107129657,0.006520320595231207,0.9351293175540357,2.1310126018043523,2.1086942957548445,1.6255096551433625
0.00745479580756053,0.0143037118419788,0.00716670314252574,0.00424440705532998,1.2458984718541926,4.210278914706219,1.3401166129961473,0.1927729113874437
0.007591233601480754,0.014381534484329049,0.007297275863955929,0.004015843184409921,1.2854270934480414,4.3054510246041575,1.216808391741266,0.11384034686558132
0.007429033804519306,0.01448545612727639,0.006857516992839106,0.003930503904914614,1.1323220058300156,3.8522109104843625,1.2106046475382113,0.09858484617533882
0.007730047808600201,0.014455032777517944,0.007421150312756353,0.0037820741630213406,1.35547871314411,4.392645902186175,1.0877566337984974,0.04284742159876211
